label	text
NON	 way to lay out yesterday and put it all on the line  good leader 
NON	not everyone ' s really for you no matter how long you knew them . and not everyone ' s a bad person just because it ' s been a short time .
SAR	some  tb lightning  action along the boards at  in  tampa   fuji   x30   bolts social   be the thunder  
SAR	really do not wanna get ahead of myself but i can see the light at the end of the tunnel now  rangers 
NON	  damn socialist !
SAR	 if  exclude bf3 maps from the poll .  i am going to  riot  !  i really want seine crossing back   i would pay for it ! 
NON	another new politician in the state with a social science degree and a liberal arts diploma .  just what we need  greens fail 
SAR	xmas on the blog feat intimissimiofficial and  read our story and share the  love  .  
SAR	i think tori is actually my favorite human being on this earth tbh
SAR	 analysis   economic   issues   whip   up   israelis   in   chocolate   pudding   election  .  via 
NON	 why yes , because being some man ' s property is such a privilege   iron age thinking 
SAR	psychic advice weekdays at   pdt  on psychic view radio .  call in  to ask  your  question   blog talk radio 
SAR	someone tell me where tf to find a fried chicken ornament bc this shit is necessary 
NON	 will not our national hockey expert at  sussex drive join you ? 
NON	abnormal professor walks in with the finals in a zoloft bag  psych humor 
SAR	  when did you get so cynical , karna ? ! 
NON	that moment when  baby boomer  next to you philosophize about the lacking  communication  skills of  generation y  >  new way to communicate 
SAR	 toronto man finds woman with ex girlfriend ' s name for free trip around the world i should have changed my name ! 
SAR	wasn ' t the playoff supposed to make this process easier ?   ncaa 
SAR	  the upper deck definitely seemed like philly south .
NON	being a hipster now is so mainstream . oh , the irony .  hipster 
SAR	prediction erv santana will be disinterested in playing for the twins in  too .  aka , we did not offer enough
NON	   i agree . you can see that from the videos and photos that were taken two hours after the shooting .
SAR	house adjourned again . with this pace , dont expect the ache din to come to parl n u cnt blame d modi govt fr this  rajya sabha 
SAR	 yeah stressed isnt the word could easily punch someone in the face right now   
NON	waking up congested / not being able to breathe is a great feeling . 
SAR	 re jamie grace has tourette ' s ? thanks for sharing . i am about to research her and post my tribute to this young lady gospel singer
NON	so now its hamilton on a monday night ? thanks  for all those evening games you give us , saturday football is overrated !
SAR	  yes on auto messagers no to  follow backers  .  they make me money over on  tsu  . thx your post 
NON	i seriously love  how much you care
SAR	  a thief , a liar , a vote rigger , mocks those who use food banks and an online bully
SAR	   is this your first visit to a comment section ?
SAR	 so i gave up and am now heading for bed orz
SAR	gotta go out with him and the third , forth , fifth .  wheels .  winter thought 
SAR	do not knw how to react everytime sum 1 says me being in a wheelchair inspires them ! im just living they same you are dude
NON	people speaking of law to protesters who are fighting for justice themselves .   pat   pti   go nawaz go 
NON	the oh so classy  also belittled the  als   ice bucket challenge  in his disgusting little video .
SAR	i feel a nap in my near future .  nap time 
NON	full on man flu just in time for a weekend of work !   awesome   cold and flu 
NON	pretty shitty day i am gonna be soaked and full of mud and clay  i like to get dirty 
SAR	not this room please i do not want this
SAR	 eu   europ  how santa juncker can bring the gift of a healthier eu 
NON	sick on christmas  yay  
SAR	thirst will make you settle for a grenade bruh
NON	 you will not get a source other than  ispr  
SAR	the long commute to work for this  keyboard cowboy   anyone can code   
SAR	 what is it with whales this morning 
SAR	 nm , i am silly and did not see the website .
SAR	 lol  lets see if he actually  reads  it   
NON	i am shocked that mark may does not think the buckeyes should be in the playoff ! 
SAR	  chris christy  will do well among republican voters .  jeb bush  , i think he could do well , democrats do not like him .
NON	 so happy i got an offer from trinity laban , i ' d take greenwich over leeds any day leeds is where it ' s at  
SAR	hoar frost is challenging for some to spell .
NON	good thing we have an ace like clay bucholz who is proven to be durable and consistent .   haha  .
NON	i feel faint after chasing a whippet and lily , libby , gabby , millie the cats who were playing chase in the garden  aint it fun  ! 
SAR	    but it ' s not that close .
SAR	it ' s hard to take people seriously who can not spell and think grammar is a type of cracker .
SAR	 new   hip hop   music    crack music   jersey city   nj   ny   birth of a winner 
SAR	 so ugly size  small  christmas sweater cardi basic editions holiday vintage 
SAR	 wenger slams referee  sky  saints fc  ha ha ha ha for being too blatantly bias towards them ? ! 
SAR	 one day i want to travel with my bestfriend      done did traveled da world  !    
SAR	what i learned today ?  you can choose to live a fearless life .  i am   fear free   fear full 
NON	thanks bus . thanks for telling me where i am . so helpful .
SAR	 s up   twitter   sorry   i   talking   a lot   so   i   tho rt   i   sould   just   say   hi 
SAR	lol game over napoli win and they are better then juve
SAR	 i am getting to notifications though . i know we up but only by  . we playing bad ?
NON	rt  if you are going to give someone a scathing ,  star review for poor grammar ,  ffs  use proper grammar .
NON	i can always count on freshmen to make the library loud .  thanks 
NON	can not wait for next year when it ' s a cyber month sale .
NON	 yes , we officially try that .  gamergate 
NON	 guess the  bro nut  works best in combination with these  men tissues  . wanna see this ' sneeze ' 
NON	  onelove festival  sat  . table bookings r800 includes  bottle ,  mixers .  uh oh i smell so much it ' s lovely !
NON	  thanks for plan c two weeks in a row ! getting rid of exotic engrams is also an amazing move !
SAR	 so when tory stood up and thanked ford for his service to the city , i wanted to barf .
NON	i feel like crap today . so instead of redbull i am drinking something healthy .  new year new me   totally still going to drink the redbull 
NON	 i have a boyfriend ! hair flip and walks away
SAR	if a foreign power hit japan ' s embassy in  nyc  with a missile , not really an attack on us . in that sense , i agree with you . 
NON	still awake so  that ' s nice . 
NON	gasp  the girls are at a rehearsal studio today ? you do not say .  hmm  wonder what on earth for ?     mtv stars  little mix
SAR	 what is your argument ?  /  for butler >  /  for morales ?
NON	sipping a chicken cuppa soup and watching  jezza  how exciting
SAR	now to write a javascript regexp that allows . and ' in e mail addresses .  
NON	i love seeing a guy go  and texting in a school zone ,  so proud   gpa b drivers 
NON	spending the majority of my day in and out of the doctor has been awesome .
NON	  that ' s going to stand him in good stead as .  chancellor  . .
SAR	wondering weather to have a few drinks tonight or not    
SAR	 so if they undo the affordable care act , and i should expect my insurance to decline  ?  gonna   happen 
SAR	here comes the universe .  tm ltalk   leafs 
SAR	is too complex a word for him to understand   
NON	the thing i love the most about coming into work early ? having everyone ask me why i am here so early . gets me every time .  annoying 
